Gene_ID,Danio_match,Danio_symbol,Exon_length
scaffold15945.g9,ENSDARG00000074074,rnf26,3577
scaffold1595.g1,ENSDARG00000017311,gpsm2,779
scaffold15959.g1,ENSDARG00000039197,FAM179B,1027
scaffold15969.g1,,,749
scaffold1597.g1,ENSDARG00000031108,LRBA,649
scaffold15993.g1,ENSDARG00000057936,lhx5,1267
scaffold15996.g1,ENSDARG00000077872,CR626907.1,1755
scaffold15996.g2,ENSDARG00000041176,scn2b,2330
scaffold15996.g3,,,3420
scaffold15996.g4,,,725
scaffold16.g1,ENSDARG00000075100,NEO1 (2 of 2),7101
scaffold16.g10,ENSDARG00000067549,ADAMTS12,7313
scaffold16.g11,ENSDARG00000069028,BX511006.2,1904
scaffold16.g12,ENSDARG00000090275,CDHR5 (2 of 2),3533
scaffold16.g13,ENSDARG00000035820,drd4b,1378
scaffold16.g14,ENSDARG00000035819,sirt3,4679
scaffold16.g15,ENSDARG00000016239,psmd13,2762
scaffold16.g16,ENSDARG00000059534,JPH3 (2 of 2),5102
scaffold16.g17,ENSDARG00000073856,ZNF319 (2 of 2),4119
scaffold16.g18,ENSDARG00000012818,ck2a2a,2539
scaffold16.g19,ENSDARG00000059529,,3210
scaffold16.g2,,,1085
scaffold16.g20,ENSDARG00000051892,KCNG4 (2 of 2),3173
scaffold16.g21,ENSDARG00000068181,DPEP1,2271
scaffold16.g22,ENSDARG00000007769,zgc:153723,717
scaffold16.g3,ENSDARG00000017010,scamp2l,3010
scaffold16.g4,ENSDARG00000076729,myo9al1,10794
scaffold16.g5,ENSDARG00000019595,SENP8,1611
scaffold16.g6,ENSDARG00000051827,GRAMD2 (2 of 2),2376
scaffold16.g7,ENSDARG00000043246,znf609,7404
scaffold16.g8,ENSDARG00000005033,trip4,4285
scaffold16.g9,ENSDARG00000035785,chrna7,2132
scaffold1600.g1,ENSDARG00000007412,slc2a1b,4104
scaffold1600.g10,ENSDARG00000015829,mov10a,1864
scaffold1600.g11,ENSDARG00000021309,rhoae,3566
scaffold1600.g2,ENSDARG00000013224,phc2b,5213
scaffold1600.g3,ENSDARG00000053179,CTTNBP2NL (2 of 2),2780
scaffold1600.g4,ENSDARG00000005050,wnt2ba,2363
scaffold1600.g5,ENSDARG00000032603,st7l,2020
scaffold1600.g6,ENSDARG00000034240,capza1a,3240
scaffold1600.g7,ENSDARG00000015829,mov10a,1098
scaffold1600.g8,ENSDARG00000015829,mov10a,1679
scaffold1600.g9,ENSDARG00000015829,mov10a,2375
scaffold16004.g1,,,1025
scaffold16006.g1,ENSDARG00000040237,mef2d,1380
scaffold16006.g2,ENSDARG00000040237,mef2d,533
scaffold16012.g1,ENSDARG00000008966,tbl1xr1,4359
scaffold16012.g2,,,482
scaffold16012.g3,,,849
scaffold16012.g4,,,2646
scaffold16015.g1,ENSDARG00000079822,BSN (2 of 2),12774
scaffold16015.g2,ENSDARG00000008703,apeh,4572
scaffold16015.g3,ENSDARG00000044490,tlr9,3903
scaffold16015.g4,ENSDARG00000061082,ERC2 (1 of 2),696
scaffold16015.g5,ENSDARG00000061082,ERC2 (1 of 2),624
scaffold16017.g1,ENSDARG00000061784,ARHGAP25,2186
scaffold16017.g2,ENSDARG00000061769,bmp10,5523
scaffold16017.g3,ENSDARG00000093818,,2533
scaffold16017.g4,ENSDARG00000086523,erlin2,3463
scaffold16020.g1,ENSDARG00000059544,PAPPA (1 of 2),1774
scaffold16020.g2,ENSDARG00000059544,PAPPA (1 of 2),2268
scaffold16020.g3,,,921
scaffold16020.g4,ENSDARG00000071469,ZNF618,4363
scaffold16023.g1,,,1101
scaffold16029.g1,,,1287
scaffold16035.g1,ENSDARG00000038956,fdx1b,929
scaffold16038.g1,ENSDARG00000011821,plod2,3253
scaffold16038.g2,ENSDARG00000077468,wu:fe36b12,2305
scaffold1604.g1,,,397
scaffold16047.g1,ENSDARG00000013382,zgc:86607,674
scaffold16047.g2,ENSDARG00000012432,fam76b,2265
scaffold16047.g3,ENSDARG00000004616,mtmr2,3378
scaffold16047.g4,ENSDARG00000035553,cx27.5,1692
scaffold16047.g5,ENSDARG00000004082,cx39.9,665
scaffold16049.g1,ENSDARG00000058597,nt5c3,261
scaffold1605.g1,,,371
scaffold1605.g2,ENSDARG00000031064,GPATCH2,896
scaffold16057.g1,,,2002
scaffold16057.g2,ENSDARG00000002582,tbx15,3816
scaffold16057.g3,ENSDARG00000011801,wars2,801
scaffold16060.g1,,,266
scaffold16062.g1,ENSDARG00000029832,slc26a1,1138
scaffold16062.g2,ENSDARG00000044684,rbp4l,941
scaffold16062.g3,ENSDARG00000011671,pde6b,2274
scaffold16065.g1,ENSDARG00000070694,NXPH3,3004
scaffold16065.g2,,,1977
scaffold16065.g3,,,732
scaffold1608.g1,ENSDARG00000091990,v2ra16,427
scaffold16082.g1,,,320
scaffold1609.g1,,,812
scaffold1609.g2,,,981
scaffold1609.g3,ENSDARG00000061647,nrxn1a,3825
scaffold1609.g4,ENSDARG00000061647,nrxn1a,1929
scaffold16092.g1,ENSDARG00000075949,PRKD1,3750
scaffold16093.g1,ENSDARG00000044155,mafa,4119
scaffold16093.g2,ENSDARG00000090751,zc3h3,1395
scaffold16099.g1,ENSDARG00000076103,grid2ipa,3194
scaffold16099.g2,ENSDARG00000061240,cbln4,4184
scaffold16099.g3,ENSDARG00000061228,PFDN4,751
scaffold16102.g1,ENSDARG00000075118,SI,1330
scaffold16109.g1,ENSDARG00000039352,PALD1,1231
scaffold1612.g1,ENSDARG00000011879,foxn1,1881
scaffold1612.g2,ENSDARG00000026149,slc46a1,584
scaffold1612.g3,ENSDARG00000026149,slc46a1,2663
scaffold1612.g4,ENSDARG00000010610,sarm1,4699
scaffold1612.g5,ENSDARG00000077285,scarf1,3934
scaffold1612.g6,ENSDARG00000074660,RILP,2636
scaffold1612.g7,ENSDARG00000026180,prpf8,7572
scaffold1612.g8,,,746
scaffold1612.g9,ENSDARG00000061579,myo1c,1317
scaffold16128.g1,,,207
scaffold1613.g1,ENSDARG00000032614,msi2b,568
scaffold16131.g1,ENSDARG00000094902,si:ch211-245n8.2,4119
scaffold16131.g2,ENSDARG00000032505,LYAR,1465
scaffold16131.g3,ENSDARG00000059150,TMEM128,797
scaffold16131.g4,ENSDARG00000021566,OTOP1,2701
scaffold16131.g5,ENSDARG00000038918,drd1,2201
scaffold16133.g1,,,351
scaffold16133.g2,ENSDARG00000021402,mcm3ap,7086
scaffold16133.g3,ENSDARG00000061274,lss,1765
scaffold16141.g1,,,930
scaffold16143.g1,ENSDARG00000018553,ifih1,4021
scaffold16143.g2,ENSDARG00000078468,fap,3293
scaffold16154.g1,ENSDARG00000021293,amdhd2,2062
scaffold16154.g2,ENSDARG00000088993,JMJD8,1264
scaffold16154.g3,ENSDARG00000079990,SLC25A19,2482
scaffold16154.g4,ENSDARG00000042077,mrps7,1880
scaffold16154.g5,ENSDARG00000088981,TMEM220,1191
scaffold16154.g6,,,3418
scaffold16154.g7,ENSDARG00000063583,map2k4a,2632
scaffold16154.g8,ENSDARG00000034060,elac2,960
scaffold16157.g1,ENSDARG00000078797,dennd3a,2896
scaffold16168.g1,ENSDARG00000013975,gfra1b,2185
scaffold16168.g2,ENSDARG00000019797,qrich1,4075
scaffold16168.g3,ENSDARG00000060954,TMCC1 (1 of 2),4483
scaffold16168.g4,ENSDARG00000060725,,1093
scaffold16169.g1,ENSDARG00000015607,CR388152.1,3290
scaffold16169.g2,,,1123
scaffold16169.g3,,,961
scaffold1617.g1,ENSDARG00000016939,ITGB2,2826
scaffold1617.g2,ENSDARG00000040466,vil1l,3483
scaffold1617.g3,ENSDARG00000030478,zgc:66484,1156
scaffold1617.g4,ENSDARG00000030478,zgc:66484,2236
scaffold1617.g5,ENSDARG00000090786,YBEY (2 of 2),1038
scaffold1617.g6,ENSDARG00000040990,usp37,4273
scaffold1617.g7,ENSDARG00000040684,plcd4b,1212
scaffold16172.g1,ENSDARG00000045608,CR854923.1,1047
scaffold16172.g2,ENSDARG00000051798,BRD1 (1 of 2),5683
scaffold16174.g1,ENSDARG00000025667,bai2,663
scaffold16174.g2,ENSDARG00000059832,bai3,796
scaffold16177.g1,ENSDARG00000057321,tut1,3041
scaffold16177.g2,,,1553
scaffold16177.g3,,,1356
scaffold16177.g4,ENSDARG00000091150,MKI67,3697
scaffold16184.g1,,,1324
scaffold16186.g1,ENSDARG00000030237,pgrmc2,3181
scaffold16186.g2,ENSDARG00000061169,larp1b,3889
scaffold1619.g1,ENSDARG00000089188,SMOC1 (1 of 2),4691
scaffold1619.g2,ENSDARG00000001937,CABZ01043017.1,1774
scaffold1619.g3,,,806
scaffold1619.g4,,,1458
scaffold16197.g1,ENSDARG00000036237,slc27a2,1426
scaffold16204.g1,ENSDARG00000013743,CR392362.1,2810
scaffold16204.g2,ENSDARG00000077554,KLHL33,3120
scaffold16209.g1,ENSDARG00000014939,KCNN2,1299
scaffold16209.g2,ENSDARG00000073721,SMARCAD1 (1 of 2),3577
scaffold16209.g3,ENSDARG00000039354,ska1,1757
scaffold16209.g4,ENSDARG00000062873,slc2a11l,2063
scaffold16209.g5,ENSDARG00000034852,nt5c2l1,2924
scaffold16209.g6,ENSDARG00000025220,sppl3,5074
scaffold1621.g1,ENSDARG00000060152,fam155b,3740
scaffold1621.g2,ENSDARG00000074591,eda,366
scaffold16210.g1,,,293
scaffold16210.g2,ENSDARG00000067729,ARID3C,1554
scaffold16210.g3,ENSDARG00000035253,npr3,3088
scaffold16210.g4,,,420
scaffold1622.g1,ENSDARG00000022652,psmf1,1026
scaffold1622.g2,ENSDARG00000076787,ANGPT4,3491
scaffold1622.g3,ENSDARG00000038583,ABRA (3 of 3),3253
scaffold1622.g4,ENSDARG00000059523,RIMS4,4091
scaffold16222.g1,ENSDARG00000032197,klf12b,2573
scaffold16222.g2,ENSDARG00000015506,klf5a,3124
scaffold16230.g1,ENSDARG00000043548,ATG4D (1 of 2),1005
scaffold16230.g2,ENSDARG00000027497,,7941
scaffold1624.g1,,,2048
scaffold16240.g1,ENSDARG00000069518,aqp3b,254
scaffold16248.g1,ENSDARG00000041204,hdac4,3065
scaffold16248.g2,ENSDARG00000078266,twist2,1212
scaffold1626.g1,ENSDARG00000015110,slc18a2,1102
scaffold1626.g2,ENSDARG00000057049,KCNK18,1599
scaffold1626.g3,ENSDARG00000056535,BX927351.1,2666
scaffold16260.g1,ENSDARG00000034178,cpsf1,3196
scaffold16260.g2,ENSDARG00000075405,adck5,1948
scaffold16260.g3,ENSDARG00000075405,adck5,1479
scaffold16260.g4,ENSDARG00000063244,lix1l,4031
scaffold16265.g1,ENSDARG00000077011,uhrf1bp1,829
scaffold16265.g2,ENSDARG00000013726,ap4b1l,973
scaffold16274.g1,ENSDARG00000043923,sox9b,3113
scaffold16274.g2,,,706
scaffold16284.g1,ENSDARG00000069954,kcnq5a,2034
scaffold16289.g1,,,3289
scaffold16292.g1,,,334
scaffold16292.g2,,,3462
scaffold1630.g1,ENSDARG00000077228,ntrk3a,3249
scaffold16301.g1,ENSDARG00000071269,POLR3A,2265
scaffold16301.g2,ENSDARG00000086359,CCP110,1611
scaffold16301.g3,ENSDARG00000090631,PDZD7 (2 of 2),2814
scaffold16301.g4,ENSDARG00000057378,fam213a,1292
scaffold16302.g1,ENSDARG00000090183,,3417
scaffold16302.g2,ENSDARG00000090183,,5615
scaffold16302.g3,,,2626
scaffold16304.g1,ENSDARG00000027199,smad1,1658
scaffold16304.g2,ENSDARG00000007216,abce1,2304
scaffold16304.g3,ENSDARG00000060397,hhip,4583
scaffold16308.g1,,,992
scaffold16308.g2,ENSDARG00000008140,kcnab1,860
scaffold1631.g1,,,1059
scaffold1631.g2,,,828
scaffold1631.g3,ENSDARG00000075383,,469
scaffold16311.g1,ENSDARG00000068726,MASP1,1398
scaffold16314.g1,ENSDARG00000007807,CYTH3 (3 of 3),3479
scaffold16314.g10,ENSDARG00000045166,bhlha15,2168
scaffold16314.g11,ENSDARG00000062515,tecpr1a,3747
scaffold16314.g12,ENSDARG00000029305,baiap2l1a,2456
scaffold16314.g13,ENSDARG00000045164,nptx2b,2248
scaffold16314.g14,ENSDARG00000090442,TRRAP,8210
scaffold16314.g2,ENSDARG00000077300,usp42,4744
scaffold16314.g3,ENSDARG00000093182,eif2ak1,2387
scaffold16314.g4,ENSDARG00000075672,pms2,3072
scaffold16314.g5,ENSDARG00000051891,RSPH10B2,2500
scaffold16314.g6,ENSDARG00000045167,dlgap5,3232
scaffold16314.g7,ENSDARG00000056559,ccz1,2035
scaffold16314.g8,ENSDARG00000071601,pvalb9,711
scaffold16314.g9,,,2823
scaffold16316.g1,,,322
scaffold16316.g2,ENSDARG00000061631,FBXO11 (2 of 2),4167
scaffold16316.g3,ENSDARG00000011666,msh6,4203
scaffold1632.g1,,,585
scaffold1632.g10,ENSDARG00000045900,agbl5,7708
scaffold1632.g11,ENSDARG00000095949,si:dkey-22i16.9,1907
scaffold1632.g12,ENSDARG00000016968,tmem214,3825
scaffold1632.g2,,,1371
scaffold1632.g3,ENSDARG00000061751,RAB21,3396
scaffold1632.g4,ENSDARG00000035225,tmem19,1705
scaffold1632.g5,ENSDARG00000060542,LGR4,5940
scaffold1632.g6,,,2396
scaffold1632.g7,ENSDARG00000045913,mrps10,1233
scaffold1632.g8,ENSDARG00000070546,msgn1,1114
scaffold1632.g9,ENSDARG00000012325,GEN1,3421
scaffold16328.g1,ENSDARG00000062078,hs2st1a,348
scaffold16328.g2,ENSDARG00000074265,DZIP1L,1686
scaffold1633.g1,ENSDARG00000073928,mrc1a,2996
scaffold1633.g2,ENSDARG00000056757,SLC39A8 (1 of 2),2657
scaffold1633.g3,,,1030
scaffold16330.g1,ENSDARG00000053499,isl2b,674
scaffold16330.g2,ENSDARG00000053505,fbxo22,3290
scaffold16330.g3,ENSDARG00000033683,tpma,2067
scaffold16330.g4,ENSDARG00000044271,TLN2 (1 of 2),1592
scaffold16331.g1,ENSDARG00000062687,KCNH7 (1 of 2),302
scaffold16335.g1,ENSDARG00000034313,PPP5C,1636
scaffold16335.g2,,,2972
scaffold16335.g3,ENSDARG00000079385,CR382327.4,889
scaffold16338.g1,ENSDARG00000058346,sass6,1290
scaffold16338.g2,ENSDARG00000043055,hiat1b,2850
scaffold16338.g3,ENSDARG00000089661,CABZ01045230.1,1730
scaffold16338.g4,ENSDARG00000060805,MAP1S (1 of 2),6348
scaffold16338.g5,ENSDARG00000070930,cart1,1324
scaffold16338.g6,ENSDARG00000055504,CD68,1186
scaffold16338.g7,ENSDARG00000054046,mccc1,5615
scaffold16338.g8,ENSDARG00000054028,cu137686.1,4867
scaffold16338.g9,ENSDARG00000054028,cu137686.1,3327
scaffold16344.g1,ENSDARG00000074551,CR392045.1,2717
scaffold16347.g1,ENSDARG00000011797,fam46bb,2975
scaffold16360.g1,ENSDARG00000024325,col4a3bpa,1701
scaffold16366.g1,ENSDARG00000041776,ndst3,2372
scaffold16366.g2,ENSDARG00000061830,prss12,2020
scaffold1637.g1,,,3519
scaffold16372.g1,,,3274
scaffold16376.g1,,,2164
scaffold16378.g1,ENSDARG00000016721,sdha,855
scaffold16378.g2,,,764
scaffold16379.g1,ENSDARG00000002131,celf2,135
scaffold16380.g1,ENSDARG00000078722,clip1a,3502
scaffold16380.g2,ENSDARG00000028056,kntc1,6804
scaffold16380.g3,ENSDARG00000056833,svopa,3588
scaffold16380.g4,ENSDARG00000035603,dao.2,1268
scaffold16386.g1,ENSDARG00000075331,golga4,856
scaffold16389.g1,ENSDARG00000057352,slc25a29,2903
scaffold16389.g2,ENSDARG00000090637,myh6,6454
scaffold16389.g3,ENSDARG00000052405,PAK6 (2 of 2),1644
scaffold16389.g4,ENSDARG00000078825,BUB1B,2578
scaffold16389.g5,ENSDARG00000022767,apobl,10551
scaffold16389.g6,ENSDARG00000022763,HPCAL1,2048
scaffold16389.g7,ENSDARG00000009001,pdip5,2221
scaffold16389.g8,ENSDARG00000030832,otof,8169
scaffold16389.g9,ENSDARG00000089110,C20H2orf70,660
scaffold1639.g1,ENSDARG00000038446,nrp2b,1072
scaffold16393.g1,ENSDARG00000075720,il2rb,4146
scaffold16393.g2,ENSDARG00000055175,c1qtnf6a,2572
scaffold16393.g3,ENSDARG00000038069,mgat3,3292
scaffold164.g1,,,1928
scaffold1640.g1,ENSDARG00000077329,nlgn2a,568
scaffold16402.g1,ENSDARG00000016404,ptch1,245
scaffold16404.g1,ENSDARG00000062148,SENP7 (2 of 2),4910
scaffold16404.g2,ENSDARG00000071095,abi3bp,770
scaffold16404.g3,ENSDARG00000062156,ABI3BP (2 of 2),3700
scaffold16404.g4,ENSDARG00000003641,tfg,2559
scaffold16411.g1,ENSDARG00000067692,CDH18 (1 of 2),2459
scaffold16417.g1,,,196
scaffold16417.g10,ENSDARG00000014673,fzd9b,2813
scaffold16417.g11,,,1679
scaffold16417.g2,ENSDARG00000078458,PPP1R37 (1 of 2),6994
scaffold16417.g3,ENSDARG00000054584,CR381630.1,2931
scaffold16417.g4,ENSDARG00000027595,selt1b,1389
scaffold16417.g5,ENSDARG00000042993,try,1931
scaffold16417.g6,ENSDARG00000061370,TSEN34,1563
scaffold16417.g7,ENSDARG00000040396,bcl7bb,2590
scaffold16417.g8,ENSDARG00000061394,baz1b,3682
scaffold16417.g9,ENSDARG00000061394,baz1b,3751
scaffold1642.g1,ENSDARG00000015088,dnajb11,2053
scaffold1642.g2,ENSDARG00000040959,rabl3,1186
scaffold1642.g3,ENSDARG00000078451,,1608
scaffold1642.g4,ENSDARG00000093990,,1621
scaffold1642.g5,ENSDARG00000031680,ercc1,1396
scaffold16428.g1,ENSDARG00000040406,CACNA2D1 (2 of 3),5137
scaffold16434.g1,,,1468
scaffold16434.g2,ENSDARG00000090839,CABZ01077449.1,1236
scaffold16434.g3,ENSDARG00000027065,zgc:165543,5544
scaffold16434.g4,ENSDARG00000018174,gnai2l,2582
scaffold16434.g5,ENSDARG00000017294,gnai2,1586
scaffold16434.g6,ENSDARG00000070360,fam212aa,1370
scaffold16437.g1,ENSDARG00000059897,ntrk2a,2947
scaffold16437.g2,ENSDARG00000006021,agtpbp1,1688
scaffold16437.g3,ENSDARG00000006021,agtpbp1,5059
scaffold16437.g4,ENSDARG00000012378,naa35,3442
scaffold16437.g5,ENSDARG00000040574,,983
scaffold16437.g6,,,856
scaffold16437.g7,ENSDARG00000053646,adrb3a,2888
scaffold16437.g8,ENSDARG00000076391,npm2a,1433
scaffold16437.g9,ENSDARG00000053644,got1l1,2447
scaffold16438.g1,ENSDARG00000029501,gsk3aa,3278
scaffold16438.g2,ENSDARG00000087074,znf574,4164
scaffold1644.g1,ENSDARG00000088337,wu:fc34e06,3279
scaffold16448.g1,ENSDARG00000006345,MED17,3085
scaffold16448.g2,ENSDARG00000088160,,4855
scaffold16448.g3,ENSDARG00000087043,URB1 (2 of 2),2133
scaffold16452.g1,ENSDARG00000036232,trpm7,3664
scaffold16455.g1,ENSDARG00000034270,ogdha,1479
scaffold16455.g2,ENSDARG00000010070,adam9,6030
scaffold16455.g3,ENSDARG00000041576,nudt18,2334
scaffold16455.g4,ENSDARG00000060029,fam160b2,3487
scaffold16459.g1,,,438
scaffold16460.g1,,,1098
scaffold16466.g1,ENSDARG00000068247,luzp2,1239
scaffold1647.g1,ENSDARG00000061142,erbb4b,1182
scaffold16477.g1,ENSDARG00000027658,irf10,3863
scaffold16477.g2,ENSDARG00000088261,CABZ01052953.2,2251
scaffold16482.g1,,,2631
scaffold16482.g2,ENSDARG00000040118,zgc:113232,4294
scaffold16482.g3,ENSDARG00000039989,snrnp48,3164
scaffold16482.g4,ENSDARG00000060469,pik3r4,4917
scaffold16482.g5,ENSDARG00000079752,col6a6,3716
scaffold16488.g1,ENSDARG00000022971,epha6,1681
scaffold16491.g1,ENSDARG00000029729,clybl,318
scaffold16491.g2,ENSDARG00000079522,si:ch211-184m13.4,1428
scaffold16494.g1,,,1091
scaffold16497.g1,,,1245
scaffold16497.g2,,,867
scaffold16497.g3,,,1881
scaffold16498.g1,ENSDARG00000027236,rs1,479
scaffold16498.g2,,,2071
scaffold16498.g3,ENSDARG00000015240,cdkl5,3595
scaffold16502.g1,ENSDARG00000020489,CASKIN1 (2 of 3),5511
scaffold16504.g1,,,418
scaffold16506.g1,,,3368
scaffold16506.g2,ENSDARG00000094327,CR848761.1,930
scaffold16506.g3,ENSDARG00000005738,rpf1,1742
scaffold16506.g4,ENSDARG00000077918,DNASE2B,1776
scaffold16506.g5,ENSDARG00000007024,uox,1105
scaffold16506.g6,ENSDARG00000062977,samd13,2297
scaffold16506.g7,ENSDARG00000001782,prkacba,3577
scaffold16506.g8,ENSDARG00000062973,ttll7,1126
scaffold16507.g1,ENSDARG00000032571,crfb8,1547
scaffold16507.g2,ENSDARG00000029157,med23,2635
scaffold16507.g3,ENSDARG00000029157,med23,3782
scaffold16507.g4,,,451
scaffold16507.g5,,,1784
scaffold1651.g1,ENSDARG00000088492,CU856237.1,3276
scaffold1651.g10,ENSDARG00000017739,ak5l,2552
scaffold1651.g11,ENSDARG00000092517,gpsm1a,1830
scaffold1651.g12,ENSDARG00000058000,CEP350,4808
scaffold1651.g13,ENSDARG00000077174,QSOX2,3850
scaffold1651.g2,ENSDARG00000054352,lrrc9,1724
scaffold1651.g3,ENSDARG00000021004,c5,5268
scaffold1651.g4,ENSDARG00000035131,surf4l,2178
scaffold1651.g5,ENSDARG00000089461,ciz1b,3353
scaffold1651.g6,ENSDARG00000009281,dnm1b,7200
scaffold1651.g7,ENSDARG00000035132,,5366
scaffold1651.g8,ENSDARG00000059858,PAPPA (2 of 2),4771
scaffold1651.g9,ENSDARG00000032976,cmlc1,751
scaffold16510.g1,,,2170
scaffold16512.g1,ENSDARG00000069944,P2RY13,1124
scaffold16512.g2,ENSDARG00000069944,P2RY13,1896
scaffold16512.g3,ENSDARG00000069945,P2RY12,2985
scaffold16512.g4,ENSDARG00000057677,neu4,2294
scaffold16512.g5,ENSDARG00000079659,WDR53,1397
scaffold16512.g6,ENSDARG00000030949,SRPRB,1563
scaffold16512.g7,ENSDARG00000079330,FP016230.1,2397
scaffold16512.g8,ENSDARG00000062592,myl10,807
scaffold16513.g1,,,1367
scaffold16513.g2,ENSDARG00000074705,MPRIP,893
scaffold1652.g1,ENSDARG00000060023,ncapg2,3214
scaffold16524.g1,,,269
scaffold16524.g2,,,859
scaffold16525.g1,,,1911
scaffold16525.g2,,,3126
scaffold16525.g3,ENSDARG00000069196,ebf1b,1267
scaffold16527.g1,,,779
scaffold16531.g1,ENSDARG00000017407,ttll12,1077
scaffold16532.g1,ENSDARG00000078416,zeb2b,4508
scaffold16534.g1,,,1212
scaffold16534.g2,ENSDARG00000033175,snrpe,1849
scaffold16534.g3,ENSDARG00000008542,yod1,2804
scaffold16534.g4,ENSDARG00000070229,C11H1orf116 (2 of 2),1913
scaffold16534.g5,ENSDARG00000055238,kif17,2995
scaffold16534.g6,ENSDARG00000014324,sh2d5,2135
scaffold16534.g7,ENSDARG00000044669,hp1bp3,2812
scaffold16534.g8,ENSDARG00000074906,znf831,6822
scaffold16534.g9,ENSDARG00000070925,EDN3 (1 of 2),1125
scaffold16544.g1,ENSDARG00000075754,mri1,4344
scaffold16544.g10,ENSDARG00000002980,vps54,5227
scaffold16544.g11,ENSDARG00000028276,AL929150.2,1270
scaffold16544.g12,ENSDARG00000005690,AL929150.1,1309
scaffold16544.g13,ENSDARG00000005690,AL929150.1,2468
scaffold16544.g14,ENSDARG00000026489,khsrp,783
scaffold16544.g2,ENSDARG00000019765,,3332
scaffold16544.g3,ENSDARG00000024681,pane1,1517
scaffold16544.g4,ENSDARG00000031952,mb,2295
scaffold16544.g5,ENSDARG00000029663,rab1a,3562
scaffold16544.g6,,,1421
scaffold16544.g7,ENSDARG00000069249,aftpha,4371
scaffold16544.g8,ENSDARG00000059060,lgalsla,1762
scaffold16544.g9,ENSDARG00000091592,PELI1 (2 of 2),3295
scaffold16547.g1,ENSDARG00000087601,GPR153 (1 of 2),3557
scaffold1655.g1,ENSDARG00000034785,dachb,2615
scaffold1655.g10,ENSDARG00000074379,C1H15orf23,1978
scaffold1655.g11,ENSDARG00000070239,casc5,5720
scaffold1655.g12,,,627
scaffold1655.g2,ENSDARG00000070512,tnrc5,1687
scaffold1655.g3,ENSDARG00000070504,trpc5a,3559
scaffold1655.g4,ENSDARG00000062057,zgc:174945,838
scaffold1655.g5,ENSDARG00000067992,CD200 (2 of 2),1359
scaffold1655.g6,ENSDARG00000037679,,2554
scaffold1655.g7,ENSDARG00000076833,atp1b1b,2393
scaffold1655.g8,ENSDARG00000012297,cnga3b,1963
scaffold1655.g9,ENSDARG00000087107,si:ch73-222h13.1,4463
scaffold16553.g1,ENSDARG00000079977,NHS (1 of 2),8318
scaffold16553.g2,,,844
scaffold16553.g3,,,1959
scaffold16553.g4,ENSDARG00000012949,SCML2,3818
scaffold16553.g5,ENSDARG00000015240,cdkl5,986
scaffold16559.g1,ENSDARG00000094171,lrp1ba,1783
scaffold16561.g1,,,1439
scaffold16561.g2,,,970
scaffold16561.g3,ENSDARG00000055719,ino80c,2817
scaffold16568.g1,ENSDARG00000087020,RAMP2 (1 of 2),1386
scaffold16568.g2,ENSDARG00000088309,CT573337.1,2205
scaffold16568.g3,,,1388
scaffold16568.g4,ENSDARG00000031013,C1QL1 (2 of 2),1704
scaffold16568.g5,ENSDARG00000061638,dcakd,2186
scaffold1657.g1,ENSDARG00000029482,ush2a,3222
scaffold1657.g2,ENSDARG00000029482,ush2a,1093
scaffold1657.g3,ENSDARG00000004861,esrrga,4946
scaffold16578.g1,ENSDARG00000003544,adarb1b,2126
scaffold16578.g2,ENSDARG00000003544,adarb1b,3305
scaffold16578.g3,ENSDARG00000060682,zgc:165571,988
scaffold16578.g4,ENSDARG00000010300,traf3ip1,4508
scaffold16578.g5,ENSDARG00000026635,asb1,1764
scaffold16579.g1,,,119
scaffold16585.g1,ENSDARG00000045413,gcm2,2225
scaffold16585.g2,ENSDARG00000059287,mak,3178
scaffold16585.g3,ENSDARG00000075180,tmem14c,617
scaffold16585.g4,ENSDARG00000053293,ftr14,2555
scaffold16585.g5,ENSDARG00000071774,EEF1E1,2034
scaffold16594.g1,ENSDARG00000020618,C9H21orf33,1482
scaffold16594.g2,ENSDARG00000040946,olig2,1735
scaffold16594.g3,ENSDARG00000040948,olig1,1773
scaffold16597.g1,ENSDARG00000071196,sdprb,1437
scaffold16597.g2,ENSDARG00000088705,stk19,1361
scaffold16597.g3,ENSDARG00000087861,,2217
scaffold16597.g4,,,3033
scaffold16597.g5,ENSDARG00000005159,CYTH3 (2 of 3),3056
scaffold16597.g6,ENSDARG00000087422,PRKCG (1 of 2),3262
scaffold16598.g1,,,1936
scaffold16598.g10,ENSDARG00000069432,plscr3b,3238
scaffold16598.g11,,,638
scaffold16598.g12,ENSDARG00000036305,phf23b,2856
scaffold16598.g13,ENSDARG00000067918,elp5,1450
scaffold16598.g14,ENSDARG00000035781,ctdnep1b,2577
scaffold16598.g15,ENSDARG00000052082,GABARAP (1 of 2),1185
scaffold16598.g2,ENSDARG00000016363,her8a,2743
scaffold16598.g3,ENSDARG00000077644,CR848737.2,2984
scaffold16598.g4,ENSDARG00000077314,MBLAC1,1116
scaffold16598.g5,ENSDARG00000040265,mpdu1b,2634
scaffold16598.g6,ENSDARG00000040266,sox19b,2795
scaffold16598.g7,ENSDARG00000092115,eif4a1a,2469
scaffold16598.g8,ENSDARG00000056741,senp3b,2207
scaffold16598.g9,ENSDARG00000069433,tnk1,2926
scaffold166.g1,,,700
scaffold166.g2,,,322
scaffold166.g3,ENSDARG00000055052,map2,3656
scaffold166.g4,ENSDARG00000087616,MAPT (1 of 2),4201
